Date,Category,Product_Name,Demand,Available_Supply,Seasonal_Indicator
2025-02-08,Electronics,E003,89,871,0
2025-02-08,Sweets & Grocery,S004,91,735,0
2025-02-08,Fashion,F005,56,454,0
2025-02-08,Fashion,F001,62,0,0
2025-02-08,Sweets & Grocery,S002,99,760,0
2025-02-08,Sweets & Grocery,S001,79,671,0
2025-02-08,Sweets & Grocery,S003,105,822,0
2025-02-09,Fashion,F002,68,428,0
2025-02-09,Fashion,F005,42,412,0
2025-02-09,Fashion,F001,70,0,0
2025-02-09,Sweets & Grocery,S004,93,642,0
2025-02-09,Electronics,E004,83,605,0
2025-02-09,Sweets & Grocery,S001,104,567,0
2025-02-09,Electronics,E002,115,798,0
2025-02-09,Electronics,E001,78,537,0
2025-02-09,Sweets & Grocery,S003,93,729,0
2025-02-09,Electronics,E005,89,688,0
2025-02-09,Electronics,E003,132,739,0
2025-02-09,Sweets & Grocery,S002,114,646,0
2025-02-09,Fashion,F003,56,506,0
2025-02-09,Sweets & Grocery,S005,133,772,0
2025-02-09,Fashion,F004,56,327,0
2025-02-10,Sweets & Grocery,S005,116,1424,0
2025-02-10,Fashion,F004,40,618,0
2025-02-10,Electronics,E001,89,1059,0
2025-02-10,Sweets & Grocery,S001,84,1078,0
2025-02-10,Electronics,E004,96,1108,0
2025-02-10,Electronics,E002,119,1491,0
2025-02-10,Electronics,E005,110,1248,0
2025-02-10,Fashion,F001,52,858,0
2025-02-10,Fashion,F003,62,876,0
2025-02-10,Sweets & Grocery,S003,79,1335,0
2025-02-10,Fashion,F002,66,802,0
2025-02-10,Sweets & Grocery,S002,95,1249,0
2025-02-10,Sweets & Grocery,S004,87,1173,0
2025-02-10,Electronics,E003,123,1403,0
2025-02-10,Fashion,F005,58,712,0
2025-02-11,Fashion,F002,73,729,0
2025-02-11,Fashion,F001,61,797,0
2025-02-11,Electronics,E001,81,978,0
2025-02-11,Sweets & Grocery,S001,81,997,0
2025-02-11,Fashion,F004,48,570,0
2025-02-11,Electronics,E005,76,1172,0
2025-02-11,Electronics,E002,111,1380,0
2025-02-11,Fashion,F003,58,818,0
2025-02-11,Electronics,E004,89,1019,0
2025-02-11,Sweets & Grocery,S004,73,1100,0
2025-02-11,Sweets & Grocery,S003,87,1248,0
2025-02-11,Sweets & Grocery,S005,100,1324,0
2025-02-11,Electronics,E003,87,1316,0
2025-02-11,Fashion,F005,52,660,0
2025-02-11,Sweets & Grocery,S002,97,1152,0
2025-02-12,Electronics,E001,88,890,0
2025-02-12,Sweets & Grocery,S003,99,1149,0
2025-02-12,Fashion,F003,61,757,0
2025-02-12,Sweets & Grocery,S004,88,1012,0
2025-02-12,Sweets & Grocery,S001,78,919,0
2025-02-12,Electronics,E005,79,1093,0
2025-02-12,Electronics,E002,116,1264,0
2025-02-12,Fashion,F005,56,604,0
2025-02-12,Electronics,E003,128,1188,0
2025-02-12,Fashion,F002,68,661,0
2025-02-12,Fashion,F004,48,522,0
2025-02-12,Sweets & Grocery,S002,97,1055,0
2025-02-12,Fashion,F001,62,735,0
2025-02-12,Electronics,E004,88,931,0
2025-02-12,Sweets & Grocery,S005,103,1221,0
2025-02-13,Sweets & Grocery,S001,78,841,0
2025-02-13,Fashion,F005,53,551,0
2025-02-13,Fashion,F002,64,597,0
2025-02-13,Sweets & Grocery,S005,99,1122,0
2025-02-13,Sweets & Grocery,S004,100,912,0
2025-02-13,Fashion,F001,63,672,0
2025-02-13,Fashion,F004,59,463,0
2025-02-13,Sweets & Grocery,S002,91,964,0
2025-02-13,Electronics,E004,81,850,0
2025-02-13,Electronics,E002,107,1157,0
2025-02-13,Electronics,E005,93,234,0
2025-02-13,Electronics,E003,106,1082,0
2025-02-13,Electronics,E001,87,803,0
2025-02-13,Sweets & Grocery,S003,112,1037,0
2025-02-13,Fashion,F003,58,699,0
2025-02-14,Sweets & Grocery,S004,93,819,0
2025-02-14,Sweets & Grocery,S003,107,930,0
2025-02-14,Electronics,E005,105,129,0
2025-02-14,Sweets & Grocery,S001,79,762,0
2025-02-14,Electronics,E001,87,716,0
2025-02-14,Fashion,F002,71,526,0
2025-02-14,Sweets & Grocery,S002,105,859,0
2025-02-14,Fashion,F005,50,501,0
2025-02-14,Electronics,E003,108,974,0
2025-02-14,Sweets & Grocery,S005,115,1007,0
2025-02-14,Electronics,E004,77,773,0
2025-02-14,Electronics,E002,122,1035,0
2025-02-14,Fashion,F001,51,621,0
2025-02-14,Fashion,F003,61,638,0
2025-02-14,Fashion,F004,52,411,0
2025-02-15,Fashion,F003,65,573,0
2025-02-15,Electronics,E001,83,633,0
2025-02-15,Electronics,E003,107,867,0
2025-02-15,Electronics,E005,95,34,0
2025-02-15,Electronics,E002,118,917,0
2025-02-15,Fashion,F002,73,453,0
2025-02-15,Fashion,F004,42,369,0
2025-02-15,Fashion,F005,59,442,0
2025-02-15,Electronics,E004,115,658,0
2025-02-15,Sweets & Grocery,S002,96,763,0
2025-02-15,Fashion,F001,69,552,0
2025-02-15,Sweets & Grocery,S004,80,739,0
2025-02-15,Sweets & Grocery,S003,109,821,0
2025-02-15,Sweets & Grocery,S005,105,902,0
2025-02-15,Sweets & Grocery,S001,80,682,0
2025-02-16,Sweets & Grocery,S002,80,683,0
2025-02-16,Sweets & Grocery,S001,93,589,0
2025-02-16,Fashion,F004,41,328,0
2025-02-16,Sweets & Grocery,S005,107,795,0
2025-02-16,Fashion,F001,63,489,0
2025-02-16,Fashion,F005,48,394,0
2025-02-16,Electronics,E001,79,554,0
2025-02-16,Electronics,E002,116,801,0
2025-02-16,Electronics,E003,127,740,0
2025-02-16,Fashion,F003,51,522,0
2025-02-16,Sweets & Grocery,S004,81,658,0
2025-02-16,Electronics,E004,98,560,0
2025-02-16,Fashion,F002,70,383,0
2025-02-16,Sweets & Grocery,S003,97,724,0
2025-02-16,Electronics,E005,92,0,0
2025-02-17,Electronics,E003,122,1404,0
2025-02-17,Sweets & Grocery,S001,81,1081,0
2025-02-17,Sweets & Grocery,S002,99,1245,0
2025-02-17,Electronics,E001,81,1067,0
2025-02-17,Electronics,E004,97,1107,0
2025-02-17,Sweets & Grocery,S004,87,1173,0
2025-02-17,Fashion,F001,80,193,0
2025-02-17,Sweets & Grocery,S005,127,1413,0
2025-02-17,Electronics,E005,99,1259,0
2025-02-17,Electronics,E002,121,1489,0
2025-02-17,Fashion,F004,47,611,0
2025-02-17,Fashion,F003,78,860,0
2025-02-17,Sweets & Grocery,S003,88,1326,0
2025-02-17,Fashion,F005,52,718,0
2025-02-17,Fashion,F002,77,791,0
2025-02-18,Fashion,F004,34,577,0
2025-02-18,Electronics,E001,80,987,0
2025-02-18,Fashion,F001,63,130,0
2025-02-18,Sweets & Grocery,S001,78,1003,0
2025-02-18,Fashion,F002,69,722,0
2025-02-18,Fashion,F005,68,650,0
2025-02-18,Electronics,E002,104,1385,0
2025-02-18,Electronics,E003,98,1306,0
2025-02-18,Sweets & Grocery,S004,87,1086,0
2025-02-18,Electronics,E004,86,1021,0
2025-02-18,Electronics,E005,102,1157,0
2025-02-18,Fashion,F003,60,800,0
2025-02-18,Sweets & Grocery,S005,105,1308,0
2025-02-18,Sweets & Grocery,S002,116,1129,0
2025-02-18,Sweets & Grocery,S003,125,1201,0
2025-02-19,Fashion,F004,47,530,0
2025-02-19,Fashion,F002,58,664,0
2025-02-19,Electronics,E003,110,1196,0
2025-02-19,Sweets & Grocery,S001,91,912,0
2025-02-19,Fashion,F005,40,610,0
2025-02-19,Electronics,E005,92,1065,0
2025-02-19,Fashion,F003,56,744,0
2025-02-19,Electronics,E004,84,937,0
2025-02-19,Fashion,F001,57,73,0
2025-02-19,Electronics,E002,113,1272,0
2025-02-19,Sweets & Grocery,S002,96,242,0
2025-02-19,Electronics,E001,84,903,0
2025-02-19,Sweets & Grocery,S003,115,1086,0
2025-02-19,Sweets & Grocery,S004,90,996,0
2025-02-19,Sweets & Grocery,S005,137,1171,0
2025-02-20,Electronics,E003,122,1074,0
2025-02-20,Sweets & Grocery,S001,86,826,0
2025-02-20,Fashion,F005,73,537,0
2025-02-20,Fashion,F002,58,606,0
2025-02-20,Electronics,E005,106,959,0
2025-02-20,Sweets & Grocery,S005,115,1056,0
2025-02-20,Fashion,F001,59,14,0
2025-02-20,Sweets & Grocery,S003,94,992,0
2025-02-20,Electronics,E002,99,1173,0
2025-02-20,Sweets & Grocery,S004,86,910,0
2025-02-20,Electronics,E001,91,812,0
2025-02-20,Electronics,E004,77,860,0
2025-02-20,Fashion,F004,42,488,0
2025-02-20,Fashion,F003,70,674,0
2025-02-20,Sweets & Grocery,S002,89,153,0
2025-02-21,Fashion,F002,56,550,0
2025-02-21,Sweets & Grocery,S003,98,894,0
2025-02-21,Sweets & Grocery,S004,75,835,0
2025-02-21,Fashion,F005,66,471,0
2025-02-21,Electronics,E003,120,954,0
2025-02-21,Fashion,F001,67,0,0
2025-02-21,Sweets & Grocery,S005,102,954,0
2025-02-21,Sweets & Grocery,S002,86,67,0
2025-02-21,Electronics,E002,112,1061,0
2025-02-21,Sweets & Grocery,S001,67,759,0
2025-02-21,Electronics,E004,90,770,0
2025-02-21,Electronics,E005,108,851,0
2025-02-21,Electronics,E001,86,726,0
2025-02-21,Fashion,F003,86,588,0
2025-02-21,Fashion,F004,42,104,0
2025-02-22,Electronics,E004,83,687,0
2025-02-22,Fashion,F003,75,513,0
2025-02-22,Fashion,F005,52,419,0
2025-02-22,Sweets & Grocery,S003,94,800,0
2025-02-22,Sweets & Grocery,S002,93,0,0
2025-02-22,Fashion,F004,58,46,0
2025-02-22,Fashion,F001,55,0,0
2025-02-22,Sweets & Grocery,S004,83,752,0
2025-02-22,Fashion,F002,57,493,0
2025-02-22,Sweets & Grocery,S001,111,648,0
2025-02-22,Electronics,E002,131,930,0
2025-02-22,Sweets & Grocery,S005,121,833,0
2025-02-22,Electronics,E005,89,762,0
2025-02-22,Electronics,E001,84,642,0
2025-02-22,Electronics,E003,83,871,0
2025-02-23,Sweets & Grocery,S005,112,721,0
2025-02-23,Fashion,F004,49,0,0
2025-02-23,Fashion,F003,60,453,0
2025-02-23,Fashion,F005,60,359,0
2025-02-23,Electronics,E001,61,581,0
2025-02-23,Electronics,E005,105,657,0
2025-02-23,Electronics,E003,109,762,0
2025-02-23,Sweets & Grocery,S001,79,569,0
2025-02-23,Fashion,F001,62,0,0
2025-02-23,Electronics,E002,117,813,0
2025-02-23,Sweets & Grocery,S003,90,710,0
2025-02-23,Fashion,F002,62,431,0
2025-02-23,Electronics,E004,99,588,0
2025-02-23,Sweets & Grocery,S002,96,0,0
2025-02-23,Sweets & Grocery,S004,92,660,0
2025-02-24,Electronics,E002,138,1472,0
2025-02-24,Sweets & Grocery,S001,81,1081,0
2025-02-24,Fashion,F003,63,875,0
2025-02-24,Fashion,F005,49,721,0
2025-02-24,Fashion,F002,65,803,0
2025-02-24,Sweets & Grocery,S004,85,1175,0
2025-02-24,Sweets & Grocery,S002,87,1257,0
2025-02-24,Fashion,F001,74,836,0
2025-02-24,Electronics,E005,89,1269,0
2025-02-24,Electronics,E003,97,1429,0
2025-02-24,Sweets & Grocery,S005,125,1415,0
2025-02-24,Sweets & Grocery,S003,105,1309,0
2025-02-24,Fashion,F004,62,596,0
2025-02-24,Electronics,E004,97,1107,0
2025-02-24,Electronics,E001,78,1070,0
2025-02-25,Sweets & Grocery,S003,88,1221,0
2025-02-25,Fashion,F001,77,759,0
2025-02-25,Electronics,E005,88,1181,0
2025-02-25,Fashion,F005,54,667,0
2025-02-25,Sweets & Grocery,S001,85,996,0
2025-02-25,Sweets & Grocery,S002,93,1164,0
2025-02-25,Electronics,E003,107,1322,0
2025-02-25,Sweets & Grocery,S004,101,1074,0
2025-02-25,Sweets & Grocery,S005,122,1293,0
2025-02-25,Fashion,F002,75,728,0
2025-02-25,Fashion,F004,44,552,0
2025-02-25,Electronics,E004,82,1025,0
2025-02-25,Electronics,E001,79,991,0
2025-02-25,Fashion,F003,49,826,0
2025-02-25,Electronics,E002,105,1367,0
2025-02-26,Sweets & Grocery,S004,84,990,0
2025-02-26,Electronics,E004,99,926,0
2025-02-26,Fashion,F004,44,508,0
2025-02-26,Electronics,E001,74,917,0
2025-02-26,Fashion,F003,76,750,0
2025-02-26,Electronics,E005,102,1079,0
2025-02-26,Electronics,E003,83,1239,0
2025-02-26,Fashion,F001,85,674,0
2025-02-26,Fashion,F002,44,684,0
2025-02-26,Sweets & Grocery,S001,94,902,0
2025-02-26,Fashion,F005,65,602,0
2025-02-26,Sweets & Grocery,S003,89,1132,0
2025-02-26,Electronics,E002,107,1260,0
2025-02-26,Sweets & Grocery,S005,123,1170,0
2025-02-26,Sweets & Grocery,S002,102,1062,0
2025-02-27,Fashion,F004,49,459,0
2025-02-27,Electronics,E004,117,809,0
2025-02-27,Sweets & Grocery,S004,81,909,0
2025-02-27,Fashion,F001,73,601,0
2025-02-27,Sweets & Grocery,S005,100,1070,0
2025-02-27,Electronics,E001,72,845,0
2025-02-27,Fashion,F002,64,620,0
2025-02-27,Fashion,F003,71,679,0
2025-02-27,Sweets & Grocery,S001,89,813,0
2025-02-27,Fashion,F005,47,555,0
2025-02-27,Electronics,E005,101,978,0
2025-02-27,Electronics,E002,128,250,0
2025-02-27,Sweets & Grocery,S003,91,1041,0
2025-02-27,Electronics,E003,105,1134,0
2025-02-27,Sweets & Grocery,S002,97,965,0
2025-02-28,Sweets & Grocery,S004,80,829,0
2025-02-28,Sweets & Grocery,S005,120,950,0
2025-02-28,Electronics,E002,102,148,0
2025-02-28,Electronics,E004,107,702,0
2025-02-28,Fashion,F005,55,500,0
2025-02-28,Fashion,F003,66,613,0
2025-02-28,Sweets & Grocery,S002,85,880,0
2025-02-28,Fashion,F004,43,416,0
2025-02-28,Sweets & Grocery,S003,95,946,0
2025-02-28,Electronics,E005,101,877,0
2025-02-28,Electronics,E001,87,758,0
2025-02-28,Fashion,F001,70,531,0
2025-02-28,Sweets & Grocery,S001,89,724,0
2025-02-28,Electronics,E003,99,1035,0
2025-02-28,Fashion,F002,70,550,0
2025-03-01,Electronics,E001,90,668,0
2025-03-01,Sweets & Grocery,S003,109,837,0
2025-03-01,Electronics,E002,112,36,0
2025-03-01,Fashion,F003,73,540,0
2025-03-01,Electronics,E003,102,933,0
2025-03-01,Electronics,E004,77,625,0
2025-03-01,Sweets & Grocery,S002,112,768,0
2025-03-01,Sweets & Grocery,S001,100,624,0
2025-03-01,Sweets & Grocery,S005,124,826,0
2025-03-01,Fashion,F005,68,432,0
2025-03-01,Fashion,F001,84,447,0
2025-03-01,Fashion,F004,44,372,0
2025-03-01,Fashion,F002,53,497,0
2025-03-01,Sweets & Grocery,S004,91,738,0
2025-03-01,Electronics,E005,96,781,0
2025-03-02,Electronics,E002,104,0,0
2025-03-02,Fashion,F005,66,366,0
2025-03-02,Fashion,F002,61,436,0
2025-03-02,Sweets & Grocery,S005,109,717,0
2025-03-02,Sweets & Grocery,S002,96,672,0
2025-03-02,Electronics,E003,100,833,0
2025-03-02,Fashion,F004,41,331,0
2025-03-02,Sweets & Grocery,S004,83,655,0
2025-03-02,Fashion,F001,55,392,0
2025-03-02,Fashion,F003,66,474,0
2025-03-02,Electronics,E004,93,532,0
2025-03-02,Electronics,E005,80,701,0
2025-03-02,Sweets & Grocery,S001,72,552,0
2025-03-02,Electronics,E001,86,582,0
2025-03-02,Sweets & Grocery,S003,112,725,0
2025-03-03,Electronics,E002,129,1481,0
2025-03-03,Fashion,F002,60,808,0
2025-03-03,Sweets & Grocery,S003,102,1312,0
2025-03-03,Fashion,F004,34,624,0
2025-03-03,Fashion,F001,58,852,0
2025-03-03,Electronics,E005,100,1258,0
2025-03-03,Sweets & Grocery,S001,79,1083,0
2025-03-03,Electronics,E004,83,1121,0
2025-03-03,Electronics,E001,67,1081,0
2025-03-03,Electronics,E003,106,1420,0
2025-03-03,Sweets & Grocery,S002,93,1251,0
2025-03-03,Sweets & Grocery,S005,113,1427,0
2025-03-03,Fashion,F003,80,858,0
2025-03-03,Sweets & Grocery,S004,101,1159,0
2025-03-03,Fashion,F005,50,720,0
2025-03-04,Sweets & Grocery,S005,528,899,1
2025-03-04,Sweets & Grocery,S001,384,699,1
2025-03-04,Electronics,E004,287,834,1
2025-03-04,Fashion,F002,168,640,1
2025-03-04,Fashion,F001,139,713,1
2025-03-04,Electronics,E001,257,824,1
2025-03-04,Electronics,E005,301,957,1
2025-03-04,Fashion,F005,123,597,1
2025-03-04,Sweets & Grocery,S003,446,866,1
2025-03-04,Electronics,E002,380,1101,1
2025-03-04,Fashion,F004,102,522,1
2025-03-04,Fashion,F003,168,690,1
2025-03-04,Electronics,E003,334,1086,1
2025-03-04,Sweets & Grocery,S004,428,731,1
2025-03-04,Sweets & Grocery,S002,457,794,1
2025-03-05,Fashion,F004,142,380,1
2025-03-05,Electronics,E001,249,575,1
2025-03-05,Electronics,E005,284,673,1
2025-03-05,Sweets & Grocery,S004,406,325,1
2025-03-05,Electronics,E003,309,777,1
2025-03-05,Electronics,E004,274,560,1
2025-03-05,Electronics,E002,309,792,1
2025-03-05,Sweets & Grocery,S002,438,356,1
2025-03-05,Sweets & Grocery,S003,431,435,1
2025-03-05,Fashion,F002,162,478,1
2025-03-05,Fashion,F001,161,552,1
2025-03-05,Sweets & Grocery,S005,490,409,1
2025-03-05,Fashion,F003,169,521,1
2025-03-05,Fashion,F005,151,446,1
2025-03-05,Sweets & Grocery,S001,359,340,1
2025-03-06,Electronics,E004,247,313,1
2025-03-06,Fashion,F005,155,291,1
2025-03-06,Sweets & Grocery,S004,396,0,1
2025-03-06,Electronics,E001,255,320,1
2025-03-06,Electronics,E003,311,466,1
2025-03-06,Electronics,E005,277,396,1
2025-03-06,Fashion,F002,158,320,1
2025-03-06,Fashion,F001,181,371,1
2025-03-06,Electronics,E002,340,452,1
2025-03-06,Sweets & Grocery,S003,424,11,1
2025-03-06,Sweets & Grocery,S001,365,0,1
2025-03-06,Sweets & Grocery,S005,531,0,1
2025-03-06,Fashion,F003,147,374,1
2025-03-06,Fashion,F004,142,238,1
2025-03-06,Sweets & Grocery,S002,432,0,1
2025-03-07,Fashion,F001,167,204,1
2025-03-07,Fashion,F002,179,141,1
2025-03-07,Sweets & Grocery,S005,486,0,1
2025-03-07,Fashion,F003,167,207,1
2025-03-07,Electronics,E001,270,50,1
2025-03-07,Sweets & Grocery,S002,459,0,1
2025-03-07,Electronics,E002,343,109,1
2025-03-07,Electronics,E004,249,64,1
2025-03-07,Sweets & Grocery,S004,385,0,1
2025-03-07,Electronics,E003,301,165,1
2025-03-07,Fashion,F005,134,157,1
2025-03-07,Electronics,E005,284,112,1
2025-03-07,Fashion,F004,103,135,1
2025-03-07,Sweets & Grocery,S001,352,0,1
2025-03-07,Sweets & Grocery,S003,476,0,1
2025-03-08,Fashion,F005,146,11,1
2025-03-08,Sweets & Grocery,S002,424,0,1
2025-03-08,Sweets & Grocery,S001,377,0,1
2025-03-08,Fashion,F002,149,0,1
2025-03-08,Electronics,E004,256,0,1
2025-03-08,Electronics,E001,264,0,1
2025-03-08,Electronics,E002,351,0,1
2025-03-08,Fashion,F004,100,35,1
2025-03-08,Sweets & Grocery,S005,541,0,1
2025-03-08,Sweets & Grocery,S004,402,0,1
2025-03-08,Electronics,E005,296,0,1
2025-03-08,Electronics,E003,317,0,1
2025-03-08,Fashion,F001,166,38,1
2025-03-08,Fashion,F003,166,41,1
2025-03-08,Sweets & Grocery,S003,445,0,1
2025-03-09,Electronics,E003,306,0,1
2025-03-09,Sweets & Grocery,S005,474,0,1
2025-03-09,Fashion,F002,161,0,1
2025-03-09,Fashion,F001,191,0,1
2025-03-09,Sweets & Grocery,S004,390,0,1
2025-03-09,Electronics,E002,355,0,1
2025-03-09,Sweets & Grocery,S001,363,0,1
2025-03-09,Sweets & Grocery,S003,409,0,1
2025-03-09,Fashion,F003,170,0,1
2025-03-09,Fashion,F005,155,0,1
2025-03-09,Fashion,F004,112,0,1
2025-03-09,Sweets & Grocery,S002,468,0,1
2025-03-09,Electronics,E005,320,0,1
2025-03-09,Electronics,E001,248,0,1
2025-03-09,Electronics,E004,276,0,1
2025-03-10,Fashion,F005,146,624,1
2025-03-10,Electronics,E001,261,887,1
2025-03-10,Fashion,F002,157,711,1
2025-03-10,Electronics,E005,281,1077,1
2025-03-10,Sweets & Grocery,S003,447,967,1
2025-03-10,Fashion,F003,171,767,1
2025-03-10,Fashion,F001,153,757,1
2025-03-10,Electronics,E003,322,1204,1
2025-03-10,Sweets & Grocery,S005,514,1026,1
2025-03-10,Electronics,E004,239,965,1
2025-03-10,Fashion,F004,148,510,1
2025-03-10,Sweets & Grocery,S001,376,786,1
2025-03-10,Sweets & Grocery,S004,423,837,1
2025-03-10,Sweets & Grocery,S002,418,926,1
2025-03-10,Electronics,E002,330,1280,1
2025-03-11,Electronics,E001,224,663,1
2025-03-11,Fashion,F001,158,599,1
2025-03-11,Fashion,F003,168,599,1
2025-03-11,Electronics,E004,258,707,1
2025-03-11,Sweets & Grocery,S001,370,416,1
2025-03-11,Sweets & Grocery,S005,518,508,1
2025-03-11,Electronics,E002,352,928,1
2025-03-11,Fashion,F002,172,539,1
2025-03-11,Sweets & Grocery,S004,383,454,1
2025-03-11,Fashion,F004,103,407,1
2025-03-11,Fashion,F005,125,499,1
2025-03-11,Electronics,E003,333,871,1
2025-03-11,Electronics,E005,272,805,1
2025-03-11,Sweets & Grocery,S002,461,465,1
2025-03-11,Sweets & Grocery,S003,466,501,1
2025-03-12,Fashion,F005,140,359,1
2025-03-12,Electronics,E004,261,446,1
2025-03-12,Fashion,F004,118,289,1
2025-03-12,Fashion,F003,175,424,1
2025-03-12,Sweets & Grocery,S001,372,44,1
2025-03-12,Electronics,E002,373,555,1
2025-03-12,Sweets & Grocery,S004,401,53,1
2025-03-12,Sweets & Grocery,S005,510,0,1
2025-03-12,Electronics,E005,283,522,1
2025-03-12,Sweets & Grocery,S002,435,30,1
2025-03-12,Electronics,E003,336,535,1
2025-03-12,Fashion,F001,161,18,1
2025-03-12,Sweets & Grocery,S003,470,31,1
2025-03-12,Electronics,E001,241,422,1
2025-03-12,Fashion,F002,169,370,1
2025-03-13,Sweets & Grocery,S001,368,0,1
2025-03-13,Sweets & Grocery,S005,495,0,1
2025-03-13,Electronics,E005,297,225,1
2025-03-13,Electronics,E001,247,175,1
2025-03-13,Electronics,E003,292,243,1
2025-03-13,Fashion,F001,163,0,1
2025-03-13,Fashion,F004,134,155,1
2025-03-13,Sweets & Grocery,S003,475,0,1
2025-03-13,Fashion,F003,168,256,1
2025-03-13,Fashion,F005,152,207,1
2025-03-13,Sweets & Grocery,S002,434,0,1
2025-03-13,Electronics,E004,269,177,1
2025-03-13,Fashion,F002,179,191,1
2025-03-13,Electronics,E002,382,173,1
2025-03-13,Sweets & Grocery,S004,389,0,1
2025-03-14,Electronics,E002,369,0,1
2025-03-14,Fashion,F004,117,38,1
2025-03-14,Electronics,E003,324,0,1
2025-03-14,Fashion,F005,129,78,1
2025-03-14,Electronics,E004,254,0,1
2025-03-14,Electronics,E001,237,0,1
2025-03-14,Electronics,E005,334,0,1
2025-03-14,Sweets & Grocery,S004,419,0,1
2025-03-14,Sweets & Grocery,S003,435,0,1
2025-03-14,Fashion,F001,158,0,1
2025-03-14,Fashion,F002,164,27,1
2025-03-14,Sweets & Grocery,S001,360,0,1
2025-03-14,Fashion,F003,171,85,1
2025-03-14,Sweets & Grocery,S002,392,0,1
2025-03-14,Sweets & Grocery,S005,502,0,1
2025-03-15,Sweets & Grocery,S005,493,0,1
2025-03-15,Sweets & Grocery,S003,397,0,1
2025-03-15,Fashion,F002,161,0,1
2025-03-15,Sweets & Grocery,S001,366,0,1
2025-03-15,Electronics,E002,331,0,1
2025-03-15,Electronics,E004,275,0,1
2025-03-15,Sweets & Grocery,S004,391,0,1
2025-03-15,Fashion,F003,166,0,1
2025-03-15,Sweets & Grocery,S002,458,0,1
2025-03-15,Electronics,E003,323,0,1
2025-03-15,Fashion,F001,154,0,1
2025-03-15,Fashion,F005,142,0,1
2025-03-15,Electronics,E005,277,0,1
2025-03-15,Fashion,F004,103,0,1
2025-03-15,Electronics,E001,266,0,1
2025-03-16,Fashion,F003,157,0,1
2025-03-16,Sweets & Grocery,S001,373,0,1
2025-03-16,Fashion,F004,126,0,1
2025-03-16,Fashion,F005,100,0,1
2025-03-16,Electronics,E005,301,0,1
2025-03-16,Electronics,E003,344,0,1
2025-03-16,Electronics,E002,364,0,1
2025-03-16,Fashion,F002,155,0,1
2025-03-16,Fashion,F001,173,0,1
2025-03-16,Sweets & Grocery,S005,505,0,1
2025-03-16,Sweets & Grocery,S003,455,0,1
2025-03-16,Electronics,E004,266,0,1
2025-03-16,Sweets & Grocery,S004,372,0,1
2025-03-16,Electronics,E001,245,0,1
2025-03-16,Sweets & Grocery,S002,436,0,1
2025-03-17,Sweets & Grocery,S002,418,926,1
2025-03-17,Fashion,F001,158,752,1
2025-03-17,Fashion,F002,153,715,1
2025-03-17,Fashion,F003,164,774,1
2025-03-17,Sweets & Grocery,S005,497,1043,1
2025-03-17,Sweets & Grocery,S004,444,816,1
2025-03-17,Electronics,E001,239,909,1
2025-03-17,Electronics,E002,352,1258,1
2025-03-17,Electronics,E003,334,1192,1
2025-03-17,Fashion,F005,142,628,1
2025-03-17,Sweets & Grocery,S003,460,954,1
2025-03-17,Fashion,F004,139,519,1
2025-03-17,Sweets & Grocery,S001,344,818,1
2025-03-17,Electronics,E005,300,1058,1
2025-03-17,Electronics,E004,254,950,1
2025-03-18,Electronics,E004,255,695,1
2025-03-18,Electronics,E002,331,927,1
2025-03-18,Sweets & Grocery,S005,457,586,1
2025-03-18,Electronics,E003,332,860,1
2025-03-18,Fashion,F002,153,562,1
2025-03-18,Fashion,F004,125,394,1
2025-03-18,Sweets & Grocery,S003,463,491,1
2025-03-18,Sweets & Grocery,S004,424,392,1
2025-03-18,Electronics,E001,273,636,1
2025-03-18,Fashion,F005,150,478,1
2025-03-18,Fashion,F001,167,585,1
2025-03-18,Sweets & Grocery,S002,441,485,1
2025-03-18,Sweets & Grocery,S001,364,454,1
2025-03-18,Fashion,F003,187,587,1
2025-03-18,Electronics,E005,283,775,1
2025-03-19,Electronics,E002,335,592,1
2025-03-19,Fashion,F002,157,405,1
2025-03-19,Fashion,F005,126,352,1
2025-03-19,Electronics,E001,259,377,1
2025-03-19,Sweets & Grocery,S002,444,41,1
2025-03-19,Fashion,F003,172,415,1
2025-03-19,Electronics,E003,348,0,1
2025-03-19,Sweets & Grocery,S001,371,83,1
2025-03-19,Electronics,E004,263,432,1
2025-03-19,Electronics,E005,293,482,1
2025-03-19,Sweets & Grocery,S005,528,58,1
2025-03-19,Fashion,F001,168,417,1
2025-03-19,Sweets & Grocery,S004,417,0,1
2025-03-19,Sweets & Grocery,S003,431,60,1
2025-03-19,Fashion,F004,108,286,1
2025-03-20,Electronics,E004,251,181,1
2025-03-20,Sweets & Grocery,S005,535,0,1
2025-03-20,Fashion,F003,157,258,1
2025-03-20,Sweets & Grocery,S002,424,0,1
2025-03-20,Fashion,F005,143,209,1
2025-03-20,Sweets & Grocery,S003,477,0,1
2025-03-20,Fashion,F004,111,175,1
2025-03-20,Sweets & Grocery,S001,350,0,1
2025-03-20,Electronics,E005,316,166,1
2025-03-20,Fashion,F002,137,268,1
2025-03-20,Electronics,E001,237,140,1
2025-03-20,Sweets & Grocery,S004,384,0,1
2025-03-20,Electronics,E002,355,237,1
2025-03-20,Electronics,E003,316,0,1
2025-03-20,Fashion,F001,159,258,1
2025-03-21,Electronics,E004,278,0,1
2025-03-21,Electronics,E001,229,0,1
2025-03-21,Fashion,F002,153,115,1
2025-03-21,Sweets & Grocery,S005,488,0,1
